"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:12:15,FALSE,,"1016822436338298880",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","jafonso002",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:11:57,FALSE,,"1016822364061958146",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","H4RMONYbabes",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:11:18,FALSE,,"1016822200861708289",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","raywcyrus",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:11:12,FALSE,,"1016822175460929537",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AmerKuresepi",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:11:08,FALSE,,"1016822155722608640",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","cyrusbootz",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:10:51,FALSE,,"1016822086566842369",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","carlossilva119",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:10:34,FALSE,,"1016822013455937537",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","mcchalsinha",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:10:33,FALSE,,"1016822011618832384",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","seIecobra",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:10:05,FALSE,,"1016821894077657088",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Marykhln",566,TRUE,FALSE,,
"—Miley le desea un feliz cumpleaños a su abuelo Ron Cyrus (Pappy), quien nació el 10 de Julio de 1935 en Flatwoods,… https://t.co/3AwrJ5sZaQ",FALSE,0,,2018-07-10 23:09:46,TRUE,,"1016821813601619968",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","HechosMMCC",0,FALSE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:09:43,FALSE,,"1016821801417105408",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AlexKuz_",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:09:37,FALSE,,"1016821773256585216",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MissCarrotss",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:09:20,FALSE,,"1016821705799499776",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","CondestMann",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:09:09,FALSE,,"1016821658877812736",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","_HoneyxDip_",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:08:17,FALSE,,"1016821438634954759",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","brookedei",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:08:11,FALSE,,"1016821414710644736",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","miIeyhitmaker",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:08:03,FALSE,,"1016821382166900737",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","LomiSeni",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:31,FALSE,,"1016821248284913664",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Abigail71916357",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:28,FALSE,,"1016821235043438592",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","gloomyciin",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:20,FALSE,,"1016821201287680000",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","yorangabriel",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:15,FALSE,,"1016821178042855426",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CityDove92",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:10,FALSE,,"1016821157503356930",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MileyIsSkinny",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:09,FALSE,,"1016821152537341953",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","charlie_dungate",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:07:03,FALSE,,"1016821128122298368",,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","JollyGiant15",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:06:47,FALSE,,"1016821063555141633",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MlLEYONCE",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:06:39,FALSE,,"1016821027681251328",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TweetsDoWalter",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:06:31,FALSE,,"1016820994634387456",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","LoveMRC4ever",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:06:23,FALSE,,"1016820963047038977",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SmilersSite",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:49,FALSE,,"1016820820965027840",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","idlexcx",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:43,FALSE,,"1016820795044065280",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Gh3ttomelon",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:22,FALSE,,"1016820704321376258",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mileysbeloved",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:18,FALSE,,"1016820688181694465",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","itinenelmj",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:12,FALSE,,"1016820665142390790",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ThatsCaio",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:05,FALSE,,"1016820635887005696",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CaoDuyHng3",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:03,FALSE,,"1016820627565633536",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","tamigom6",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:05:01,FALSE,,"1016820618355003392",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","droptopkordei",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:59,FALSE,,"1016820607915298816",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","babybardi",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:57,FALSE,,"1016820600915087360",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","ClosetOnFleek",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:54,FALSE,,"1016820588067934210",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","JBizzleswifeyb",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:51,FALSE,,"1016820575526846464",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","madisonimdead",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:48,FALSE,,"1016820562344148993",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Rexegend",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:41,FALSE,,"1016820534514987008",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","SaviourPiaMia",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:39,FALSE,,"1016820525593702400",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","sia841",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:37,FALSE,,"1016820516953477120",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","teambreezy842",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:35,FALSE,,"1016820508208361472",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","TheMakeUpHacks",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:32,FALSE,,"1016820495809990658",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SPipeMC",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:21,FALSE,,"1016820451647950848",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","cyrusjauregui",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:17,FALSE,,"1016820432064995328",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","jaureguideluxes",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:12,FALSE,,"1016820411114442752",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","ifckmcyrus",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:08,FALSE,,"1016820396233019393",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MilepCyrus",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:04:06,FALSE,,"1016820386397327360",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","stylesfover",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:57,FALSE,,"1016820349202259968",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MileyEdition",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:56,FALSE,,"1016820346547081216",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","melanie2699",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:40,FALSE,,"1016820278142361600",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","itshyriand",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:38,FALSE,,"1016820270395478016",,"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","WreckingBall1B",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:26,FALSE,,"1016820218872688641",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gabicerqueiro",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:20,FALSE,,"1016820194566705152",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Too8oo",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:20,FALSE,,"1016820193325142017",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","lustmanis",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:13,FALSE,,"1016820165143617537",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","swweetgrande",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:13,FALSE,,"1016820164128624646",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sofridadonorte",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:09,FALSE,,"1016820145757573120",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ChaniliaRoyal",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:07,FALSE,,"1016820139260555264",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MileyCyrxsB",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:07,FALSE,,"1016820139189301250",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jota_monroe",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:06,FALSE,,"1016820135326289920",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","MsSmileyCyruss",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:03:02,FALSE,,"1016820116846243842",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FrankliinPaez",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:02:55,FALSE,,"1016820087062433792",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","WaitJacobStfu",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:02:41,FALSE,,"1016820031114678272",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","mraymcyrus",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:02:32,FALSE,,"1016819994041159680",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Tom80051989",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:02:20,FALSE,,"1016819940236644352",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","CooffeDelRey",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:02:14,FALSE,,"1016819915708231682",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","delicatenickk",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:01:58,FALSE,,"1016819850315026432",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","popculturexcx",566,TRUE,FALSE,,
"RT @Fresh1027NY: Which do you wanna hear?!! RT for #MileyCyrus \"Party In The USA\", LIKE for #CamilaCabello \"Havana\"! ~@MikeAdamOnAir https:…",FALSE,0,,2018-07-10 23:01:55,FALSE,,"1016819837375516672",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DramaKing25",566,TRUE,FALSE,,
